title,stars,name,text,neighborhood,location,categoryName,city,publishAt,isLocalGuide,sentiment,sentiment_score,time_period
Maitama District Hospital,3,Onyekachi Eke,The person who answered the phone when I called the line given on Google was politely rude.,Maitama,,General hospital,Abuja,3 years ago,True,NEGATIVE,0.9993404746055603,3 years ago
Maitama District Hospital,5,Stanley Anayo,"Clean, well organized and quality services",Maitama,,General hospital,Abuja,4 years ago,True,POSITIVE,0.9998503923416138,4 years ago
Maitama District Hospital,5,Emmanuel Olugbile,Very good hospital with state of art facilities,Maitama,,General hospital,Abuja,4 years ago,True,POSITIVE,0.9998193383216858,4 years ago
Maitama District Hospital,1,Aisha Yakubu,Its over crowded  very slow and you dnt get to see the doctor for 3 to 4 hours its not organised and u need to know someone that works there to make it easy to see a doctor. if not the reason that private hospital is expensive fed gov hospitals is not helping,Maitama,,General hospital,Abuja,4 years ago,True,NEGATIVE,0.9987449645996094,4 years ago
Maitama District Hospital,5,Abdul Ganiyu,Beautiful,Maitama,,General hospital,Abuja,4 years ago,True,POSITIVE,0.9998807907104492,4 years ago
Maitama District Hospital,4,edozie nwosisi,Busy,Maitama,,General hospital,Abuja,4 years ago,True,NEGATIVE,0.9995279312133789,4 years ago
Maitama District Hospital,1,Bon Belle,"The WORST hospital I have ever in life had the misfortune  of going to. The staff are rude and unhelpful and act like they are being tasked to do their actual jobs, which they get paid to do. The lab people are the most rude, and vile humans I  have ever had the misfortune of encountering. A horrible place which I wouldn't  wish my worst enemy to go. Avoid this hell hole.",Maitama,,General hospital,Abuja,4 years ago,False,NEGATIVE,0.999381422996521,4 years ago
Maitama District Hospital,5,DR. BRUNO EMEKA NZERIBE,"Hospital in the district of maitama,exclusive area of Abuja",Maitama,,General hospital,Abuja,4 years ago,True,NEGATIVE,0.5530271530151367,4 years ago
Maitama District Hospital,4,Divine-Favour kasie,Their service is apt.,Maitama,,General hospital,Abuja,5 years ago,False,POSITIVE,0.9992544054985046,5 years and above
Maitama District Hospital,1,thompson jennifer,"Very poor service, delay in getting tested, very rude laboratory staffs. Spent over 5 hours to see a doctor. Don't go there if it's an emergency",Maitama,,General hospital,Abuja,5 years ago,False,NEGATIVE,0.999779999256134,5 years and above
Maitama District Hospital,3,Haruna Hassan,A very good hospital for effective health care delivery,Maitama,,General hospital,Abuja,5 years ago,True,POSITIVE,0.9997952580451965,5 years and above
Maitama District Hospital,4,AJAYI OLABODE MICHAEL,A nice hospital with a good patients relationship. Every Dept is now digitalized and makes visitation and consultation seamlessly easy,Maitama,,General hospital,Abuja,5 years ago,True,POSITIVE,0.9992356300354004,5 years and above
Maitama District Hospital,5,Oasis Chika,Very wonderful hospital,Maitama,,General hospital,Abuja,5 years ago,False,POSITIVE,0.9998438358306885,5 years and above
Maitama District Hospital,3,Abiola Ayegbokiki,Lovely environment,Maitama,,General hospital,Abuja,5 years ago,True,POSITIVE,0.9998712539672852,5 years and above
Maitama District Hospital,5,Nathan Uke-smit,"Very organized and efficient. After card retrieval (which is now computerised), Waiting time for out patients between the nurses station where vital signs are taken and consultation with Doctors is most agreeable. Payment for drugs,laboratory, xray and other services too should be split between online payments and cash to reduce the stress of queuing at the cash point.",Maitama,,General hospital,Abuja,5 years ago,True,POSITIVE,0.8283295631408691,5 years and above
Maitama District Hospital,4,Chidubem Oraelosi,"Multispecialist hospital easily accessible along the Aguiyi Ironsi street, Maitama, Abuja. Availaible medical experts in Medicine, Surgery, Paediatrics, Obstetrics and Gynaecology among others. 24 hours doctor coverage. Well-planned and highly equipped with modern hospital infrastructure. Limited parking space for patient vehicles.",Maitama,,General hospital,Abuja,5 years ago,True,POSITIVE,0.9954246878623962,5 years and above
Maitama District Hospital,4,Oluwatunmise Adebayo,"A public Hospital, quite popular but services can be better.",Maitama,,General hospital,Abuja,5 years ago,False,NEGATIVE,0.6932733654975891,5 years and above
Maitama District Hospital,4,inyorkwe thomas gabriel,it's a very spacious place.,Maitama,,General hospital,Abuja,5 years ago,True,POSITIVE,0.9998675584793091,5 years and above
Maitama District Hospital,4,Fidelia Akihomi,Nice place to treat your self when you are sick,Maitama,,General hospital,Abuja,5 years ago,True,POSITIVE,0.9996194839477539,5 years and above
Maitama District Hospital,1,Globe Changers Christian Centre,"The doctors there are really unfriendly. One consulted with us without raising his face to see if we were human beings or not. And he was so cold.

The nurses in paediatrics were so mean! Speaking so rudely. Please they should be trained. Its really inhuman to speak harshly to someone struggling with a sick child.",Maitama,,General hospital,Abuja,6 years ago,True,NEGATIVE,0.9991728663444519,5 years and above
Maitama District Hospital,5,chinwe opara,It's a 24hours service. The environment is nice and clean,Maitama,,General hospital,Abuja,6 years ago,True,POSITIVE,0.9997051358222961,5 years and above
Maitama District Hospital,1,Amana “tiGGre” Atawodi,"Better to google your symptoms than see these stupid doctors. No system whatsoever. More likely to die from old age in the disorganised queue than what is actually troubling you. With that being said, this is Nigeria and mediocrity is expected everywhere so its note disappointing than surprising.",Maitama,,General hospital,Abuja,6 years ago,True,NEGATIVE,0.9997192025184631,5 years and above
Maitama District Hospital,4,Cyril Agbo,Nice hospital,Maitama,,General hospital,Abuja,6 years ago,True,POSITIVE,0.9994121789932251,5 years and above
Maitama District Hospital,4,Paschal Okwara,"My wife has given birth twice at the facility. They are a well organised system here. Most of their health activities are digitalised. Every patient has a number which any doctor can call up and see her history and all prescribed drugs dated as far back as when the patient first arrived. Clean place and fairly equipped. However, health care personnel-patient ratio is still very low. More health workers are need. Wards are crowded most of the time. They have resident for some of their staff to improve availability. Their doctors and nurses are well experienced and good at their job and available. That, above all brings us back to the hospital.",Maitama,,General hospital,Abuja,6 years ago,True,NEGATIVE,0.6591382026672363,5 years and above
Maitama District Hospital,3,Sotonye Allwell-Brown,"Hospital does not have the capacity to handle the patient traffic that moves through it. There's a lot of delayed service and you will likely have to tip to get a faster service. It's a well planned facility. The hospital begins to turn to a ghost town by afternoon as most staff leave their posts or do not have replacements. While waiting for results from a test carried out here, you might be better off self medicating cause you might die before the results come out.",Maitama,,General hospital,Abuja,6 years ago,True,NEGATIVE,0.99204421043396,5 years and above
Maitama District Hospital,2,Terver Nongo,Thanks,Maitama,,General hospital,Abuja,6 years ago,False,POSITIVE,0.9998080134391785,5 years and above
Maitama District Hospital,5,sameera ahmad,Its a nice and friendly hospital.,Maitama,,General hospital,Abuja,6 years ago,True,POSITIVE,0.9997954964637756,5 years and above
Maitama District Hospital,4,Verem Terngu Iorgbihi,"Of honest point, the staff needs a lots of training. Poor manner of approach is the trends. Kinds hearts are few to get by while in the hospital.
Clean environment though.",Maitama,,General hospital,Abuja,7 years ago,True,NEGATIVE,0.9958804845809937,5 years and above
Maitama District Hospital,4,Of_ Ade,"Good hospital, e-savvy, but a number of the staff need a lot of training and re-training on etiquette and relations with clients.
I like that as a patient, one can see more than one doctor deliberate on ones case. So you’re not stuck with the opinion of one person.

Its a flagship model hospital. Things are getting better.",Maitama,,General hospital,Abuja,7 years ago,True,POSITIVE,0.9904519319534302,5 years and above
Maitama District Hospital,3,Ejura Apeh,I went for an enquiry but was unable to get the correct information before I left. The environment was very neat though. They have alot of ambulances on standby also,Maitama,,General hospital,Abuja,7 years ago,True,POSITIVE,0.9813119769096375,5 years and above
Maitama District Hospital,4,Ibrahim Abdulkadir,Cool environment,Maitama,,General hospital,Abuja,7 years ago,True,POSITIVE,0.9998571872711182,5 years and above
Maitama District Hospital,3,Dr Oriyomi Adewunmi,Cool hospital for her level,Maitama,,General hospital,Abuja,7 years ago,True,POSITIVE,0.9601871967315674,5 years and above
Maitama District Hospital,4,Olugbenro Ogundipe,Good treatment and hygienic,Maitama,,General hospital,Abuja,7 years ago,True,POSITIVE,0.9997835755348206,5 years and above
Maitama District Hospital,3,Vera Obiakor,The hospital admin staff are not cordial or patient with the sick and can be rude sometimes. The medical staff are doing their best amidst populations of patients.,Maitama,,General hospital,Abuja,7 years ago,False,POSITIVE,0.9898256659507751,5 years and above
Maitama District Hospital,5,Hamsatu Abba,"Good hospital,provides quality healthcare.",Maitama,,General hospital,Abuja,8 years ago,True,POSITIVE,0.9998052716255188,5 years and above
Maitama District Hospital,3,Ibraheem Dooba,"Good hospital. But the nurses and other caregivers still suffer from ""Nigerian attitude.""",Maitama,,General hospital,Abuja,8 years ago,True,NEGATIVE,0.9893574118614197,5 years and above
Maitama District Hospital,3,Obinna Ebirim,A good general hospital that even offers internship opportunities for young doctors.,Maitama,,General hospital,Abuja,8 years ago,True,POSITIVE,0.9997150301933289,5 years and above
Maitama District Hospital,5,Emmanuel Daniel Ninyio,Love the services,Maitama,,General hospital,Abuja,8 years ago,False,POSITIVE,0.9998717308044434,5 years and above
MEV Specialist Hospital,5,Oluwafemi Okebunmi,"Excellent service delivery accrossboard, from the reception to the Nursing station, to the pharmacy abd the Lab, very good ambience too. Dr. Rhoda is quite exceptional  She's friendly, calm and takes her time to explain treatment plans.
After my first experience , I pitched to my colleagues and majority now use Mev.
Keep up the good work!",wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,2 months ago,,POSITIVE,0.9997373223304749,Less than a year ago
MEV Specialist Hospital,2,Annabel Benson,"Every other service is good. But your reception needs to be more organised.
The disorganization causes delays and clashes between patients.
Have a staff or a system that coordinates the flow of patients meeting doctors, not anyone walking in at a anytime and you accusing the patient that they were not fast enough to get in.
We are not in a survival of fittest situation.",wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,5 months ago,,NEGATIVE,0.998469889163971,Less than a year ago
MEV Specialist Hospital,5,Umar Sule,"Mev Hospital has been my hospital for the past three years, and I must say the improvements in their customer and medical services are remarkable. We recently had an emergency, and the response was prompt and efficient.

From the doctors like Dr. Ayo and Dr. Ekerre to the nurses—Nurse Ella, Emma and Nurse Blessing—everyone was incredibly attentive. The front desk staff, Lauretta and Somto, along with the cleaners and security, were all pleasant and professional. The medical attention we received was top-notch, and I’m grateful that they were able to resolve the issue.

The surgery was successful, and the recovery has been smooth, admission was comfortable and didn’t feel like we were in a hospital. Keep it up guys!",wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,7 months ago,,POSITIVE,0.9998013377189636,Less than a year ago
MEV Specialist Hospital,5,Ihezue Sidney,"The doctor was really attentive to my problems and she was very nice.
Also their customer care service was also good",wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,8 months ago,,POSITIVE,0.9998231530189514,Less than a year ago
MEV Specialist Hospital,5,Jude Nnabuife,"I had a lipoma on my head. The surgery went well, the doctor and nurses were gracious and the after care was really great. Thank you Mev for your amazing customer service.",wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,8 months ago,,POSITIVE,0.9998506307601929,Less than a year ago
MEV Specialist Hospital,5,Ojima Aikoye,Recommended,wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,8 months ago,,POSITIVE,0.9997135996818542,Less than a year ago
MEV Specialist Hospital,5,Precious Gaza,I was on admission for two weeks and let me say this has been the most comfortable admission I’ve had in this country tbh. The nurses went extra mile with their care and the doctors would also ask how I was doing psychological. That meant a lot.,wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,8 months ago,,POSITIVE,0.9929795861244202,Less than a year ago
MEV Specialist Hospital,4,Aderibigbe Kayode,Service was top-notch,wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,8 months ago,,POSITIVE,0.9995514750480652,Less than a year ago
MEV Specialist Hospital,5,lalai blessing,Exceptional care! The staff at MEV SPECIALIST HOSPITAL made me feel comfortable and well-cared for.”,wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,9 months ago,,POSITIVE,0.9998626708984375,Less than a year ago
MEV Specialist Hospital,5,Jessica Ozioma Okoroanyanwu,Very good service and their nurses are extremely nice,wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,10 months ago,,POSITIVE,0.999842643737793,Less than a year ago
MEV Specialist Hospital,5,Amanzi Nathaniel,"Quick patient response, great young professionals, and a clean conducive evenironment to receive medical care ",wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,10 months ago,,POSITIVE,0.9993804693222046,Less than a year ago
MEV Specialist Hospital,4,agba praise,Recommended,wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,10 months ago,,POSITIVE,0.9997135996818542,Less than a year ago
MEV Specialist Hospital,5,Awoyemi Iyanuoluwa,"I wanted to take a moment to express my gratitude for the wonderful care I received at MEV Specialist Hospital Abuja. The staff were friendly and attentive, and the facilities were clean and modern, which made me feel comfortable and well looked after.
I especially want to thank [Doctor Larah ,Nurse Dinatu and Staff Mr Bright] for their exceptional care and expertise during my visit. They made me feel at ease and provided me with the information I needed to understand my treatment.
Overall, I had a great experience at MEV Specialist Hospital, and I would highly recommend their services to others. Thank you again for your excellent care.

Best regards,
Damilola.",wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,10 months ago,,POSITIVE,0.9998270869255066,Less than a year ago
MEV Specialist Hospital,5,chiamaka onuchukwu,"Very good hospital, quick response and great doctors and nurses",wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,11 months ago,,POSITIVE,0.9998347759246826,Less than a year ago
MEV Specialist Hospital,5,Saifullah Mahmud,"I like the word ""specialist"" in the hospital's byline, and based on my experience, I can attest that the facility is worthy of the moniker.",wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,11 months ago,,POSITIVE,0.995240330696106,Less than a year ago
MEV Specialist Hospital,5,Cyprian Moses,"Services are good, updated equipments and have really good doctors & nurses",wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,a year ago,,POSITIVE,0.9998440742492676,1 year ago
MEV Specialist Hospital,1,Temitope Amolegbe,"My first time here and we left very disappointed. The lady at the front desk was busy attending to two patients at a time. After filling the form we were directed to the nursing where there was nobody and casually asked to sit and wait for about 30mins without any explanation. All these while my daughter was still having difficulty breathing. Eventually a nurse showed up to take her vitals. About 15mins later, the doctor trolled in. While in his office he kept talking as if he he was speaking to himself. Later he handed over the swap sample to me asking me to locate the lab and submit it. Instead of showing me the way to the lab, the lady at the front desk asked me to sit a while again with the sample in my hand while my daughter was still struggling to breathe. Never a place to step one's foot",wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,a year ago,,NEGATIVE,0.9975473284721375,1 year ago
MEV Specialist Hospital,5,Ugwu Onyekachi,Very good and experience doctor environment is very calm have different type of machine for treatment,wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,a year ago,,POSITIVE,0.9984498023986816,1 year ago
MEV Specialist Hospital,5,Chilolobaby Chilolo,"I had a very wonderful experience in Mev, the female doctor Abu and Mr Ahmed the lab guy, they are very good at there job, they make me feel important and was attended to, I will definitely recommend them to my family and friends, thanks so much.",wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,a year ago,,POSITIVE,0.9998747110366821,1 year ago
MEV Specialist Hospital,5,bajada media,Clean and professional environment.,wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,a year ago,,POSITIVE,0.9998005032539368,1 year ago
MEV Specialist Hospital,1,Valentine Uwechie,"I was misled by the reviews and images I found on this platform. The feedback from my pregnant wife was not positive after I believed I was sending her to one of the best medical facilities in Abuja. I will not go into detail, but one thing I am certain of is that she will not be returning there.",wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,2 years ago,,NEGATIVE,0.997241735458374,2 years ago
MEV Specialist Hospital,5,Kayode Ojo,They have a team of professionals who know their onions well  I recently had a gynecological procedure there and all went well to the glory of God. The staff have a genuine passion for care with unrivalved customer service. I must also mention their spotless environment that never has that hospital smell. Keep it up MEV!!!,wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,2 years ago,,POSITIVE,0.9993764758110046,2 years ago
MEV Specialist Hospital,5,Immaculata Agogo,"Friendly staff, and doctors",wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,2 years ago,,POSITIVE,0.9998210072517395,2 years ago
MEV Specialist Hospital,4,Jasper Chinagorom,"It was extremely okay
No hitches at all",wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,2 years ago,,POSITIVE,0.9957678318023682,2 years ago
MEV Specialist Hospital,1,Dika Austin,Very Useless hospital.,wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,2 years ago,,NEGATIVE,0.9997101426124573,2 years ago
MEV Specialist Hospital,5,Joan Damisa,The doctors are nice and will get to the root of the issue,wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,2 years ago,,POSITIVE,0.9996408224105835,2 years ago
MEV Specialist Hospital,5,Amedu James,Mev specialist hospital has wonderful set of medical team and service rendered was great,wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,2 years ago,,POSITIVE,0.99978107213974,2 years ago
MEV Specialist Hospital,5,Myra,"Dr Bryan, Thank you for your careful care and hard work, I don't know any doctor deserving of a THANK YOU than you, Happy world Doctors day.",wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,2 years ago,,POSITIVE,0.9997443556785583,2 years ago
MEV Specialist Hospital,5,kolade afolabi,"Been at Mev hospital couple of times and each time I have recieved a hundred percent top notch service from the cleaners,nurses and doctors.A place to get your health back in time.kudos to the management.",wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,3 years ago,,POSITIVE,0.9951347708702087,3 years ago
MEV Specialist Hospital,5,Shadrach John,"I had an amazing experience. this  hospital is top notch. IT'S VERY CLEAN without the usuall hospital smell.  The staffs are awesome, especially the beautiful nurses  their swag eh! and their smiling face will take your sickness away  one touch and u are heal  if u have not been there before please go NOW HURRY and I assure you, You will testify here on Google, before I forget please anytime you get to the hospital  ask OF NURSE REGINA and NURSE VICTORIA  E GET Y ",wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,3 years ago,,POSITIVE,0.9996464252471924,3 years ago
MEV Specialist Hospital,5,Oche Regina,"Amazing NURSES and DOCTORS  the hospital is very neat, the smiling faces of the  nurses and receptionist will take your sickness away awesome midwives  I had an amazing experience here  y'all should come for your check up and I promise you will not regret it  ",wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,3 years ago,,POSITIVE,0.9997648596763611,3 years ago
MEV Specialist Hospital,5,Pleasant Ofortube,I had my antenatal sessions and delivery at the hospital and have not regrets. The hospital staff services are commendable and top notch. I love their heart. I'm grateful for the nurses and doctors I met there. Awesome people are they. I would recommend Mev specialist hospital anytime any day.,wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,3 years ago,,POSITIVE,0.9998729228973389,3 years ago
MEV Specialist Hospital,5,okulu ifeanyi johnbosco,"I actually came in with the mindset that I have Typhoid fever because I was experiencing severe abdominal pain. Upon medical check up by the Chief Medical Doctor, he diagnosed that I have Appendicitis which i knew of but didn't operate on it for the past 14 years ago. That same day that I came in for the check up, I was prepared for the procedure and it went successfully. From previous experience of people I knew, my experience has been different because it has been wonderful and painless, all thanks to Surgeon Dr Brian with his magical hands and Dr Onuh who supervised the procedure. I must say, the general service of the Hospital along with the Nurse's services has been beautiful and top notch.",wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,3 years ago,,POSITIVE,0.9994947910308838,3 years ago
MEV Specialist Hospital,5,rabiat omeiza,"I had an amazing Experience at Mev Specialist Hospital. My first experience with them was in 2020, it was all I needed to keep me stuck. I'm having many more experiences with Mev Specialist Hospital and I'm impressed all the time!

Customer service - Check
Professionalism - Check
General Operations - Check

There's just a lot that they're 10/10 in. Mev Specialist Hospital has become my family's hospital.",wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,3 years ago,,POSITIVE,0.9987354874610901,3 years ago
MEV Specialist Hospital,5,Hyginus Ugwoke,"Excellent service and friendly staffs starting with the front desk, Nurses, Doctors & Pharmacists, It is a home away from home.",wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,3 years ago,,POSITIVE,0.9995591044425964,3 years ago
MEV Specialist Hospital,5,Stephanie Odaleko Adoje,"Good services and good communication from staff from front desk to the Doctors. Swift in response to complaints. Y'all should check the hospital for check up, plus the hospital is neat unlike other hospitals I've been to.",wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,3 years ago,,POSITIVE,0.9993784427642822,3 years ago
MEV Specialist Hospital,2,Nneka Afam,"The hospital is well equipped and has state of the art facilities, however the gynecologist I met was highly unprofessional and lacks communication skill.
Cos I ended up leaving the hospital distraught and demoralised with the way he communicated my infertility issues, and because of that I vowed never to make a return visit. Besides he glorified the problem rather than profer a solution, asides the fact that their services are very very expensive.",wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,4 years ago,,NEGATIVE,0.9981688261032104,4 years ago
MEV Specialist Hospital,5,Ibrahim “Sule” Galadima,Dependable services. Recommended.,wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,4 years ago,,POSITIVE,0.9992077946662903,4 years ago
MEV Specialist Hospital,5,Amina Aminu,"Receptive doctors, attendants, so homely if you are on admission, drugs are not low standard, quick to attend to patients.",wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,4 years ago,,POSITIVE,0.9925482869148254,4 years ago
MEV Specialist Hospital,5,Adejumo Akinlabi,The manner in which I was treated and attended to was commendable.All through my stay at the hospital the doctor and nurse were constantly checking on me and physiologically motivating me.,wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,4 years ago,,POSITIVE,0.9993591904640198,4 years ago
MEV Specialist Hospital,5,Asad Naseeb,First experience was good,wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,5 years ago,,POSITIVE,0.9997605681419373,5 years and above
MEV Specialist Hospital,5,ebere ihenacho,"Home away from home,the hospitality I got was overwhelming...best gyne I have ever met",wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,5 years ago,,POSITIVE,0.9997779726982117,5 years and above
MEV Specialist Hospital,5,Adetomiwa Adedeji,International standard,wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,5 years ago,,POSITIVE,0.9965609908103943,5 years and above
MEV Specialist Hospital,5,May Delight,"Hospital with 5 star treatment, felt like I was in hotel. Ambient, friendly staff, neat environment. Really impressed.",wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,5 years ago,,POSITIVE,0.9997618794441223,5 years and above
MEV Specialist Hospital,1,okoroike shanti ugochi,"Got quite a treat at first until at the end when the carelessness of a doctor who preferred to chase money than work and lack of commitment and empathy from the matron made me  experience what I will always say is the most painful memory in all my years on earth.If what I got is what they call a perfect service, then this hospital is a death zone.",wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,5 years ago,,NEGATIVE,0.9985925555229187,5 years and above
MEV Specialist Hospital,5,Mimi Iyortyer,Super impressed with the service and diagnosis.,wuse II,"{'lat': 9.074206, 'lng': 7.4865677}",Hospital,Abuja,5 years ago,,POSITIVE,0.9993810653686523,5 years and above
Zankli Medical Centre,3,Blessing Idakwo,The hospital has a fantastic service in pediatrics and Obstetrics and Gynecology Dr Kamila. A big thumbs up to Dr Amina consultant pediatrician so experienced and kind to patients and family . However I will give a big thumbs down to the laboratory services they are rude and unprofessional. Imagine a front desk officer( Emem) at the laboratory making personal phone calls on speaker while on duty and keeping patients waiting and wasting your precious time. Please remember you are offering a service and it should be top notch else what's the difference between your hospital and a government owned facility?,Lane,"{'lat': 9.0781168, 'lng': 7.4520986}",Medical Center,Abuja,4 days ago,,POSITIVE,0.6407381296157837,Less than a year ago
Zankli Medical Centre,1,Samaila Mailabari Kumo,"Experienced appalling service delivery which lacks coordination and synergy amongst staff/units. Just one Doctor Consulting for today Friday 16 February 2024, at about 2.30pm till now. The management should fix up as health services are not meant to be delayed but accessed timely. Best wishes",Lane,"{'lat': 9.0781168, 'lng': 7.4520986}",Medical Center,Abuja,5 months ago,,NEGATIVE,0.9863566160202026,Less than a year ago
Zankli Medical Centre,5,Chinyere Igwe,Doctors are kind and very passionate about their jobs. My experience with them is always beautiful.,Lane,"{'lat': 9.0781168, 'lng': 7.4520986}",Medical Center,Abuja,6 months ago,,POSITIVE,0.9998809099197388,Less than a year ago
Zankli Medical Centre,1,Mercy Gold,Waiting Time is Abysmal I couldn't believe this was a private hospital. Almost had to wait An Hour...They really need to do better,Lane,"{'lat': 9.0781168, 'lng': 7.4520986}",Medical Center,Abuja,7 months ago,,NEGATIVE,0.9985438585281372,Less than a year ago
Zankli Medical Centre,1,Adeola Adegbemijo,"It is currently been run like a disorganized government hospital. The administrators need to do better, why is the process of seeing a doctor to getting a test and getting drugs so hectic, by the time one is done going around you are even more sick, out of pocket patients are really seeing things. The attitude of the staff, I don’t know if there needs to be frequent trainings because the quality is so bad. 5 years ago Zankli was one of the best hospitals in town.",Lane,"{'lat': 9.0781168, 'lng': 7.4520986}",Medical Center,Abuja,8 months ago,,NEGATIVE,0.9989424347877502,Less than a year ago
Zankli Medical Centre,5,Yaba Audam Joseph,"I had an Awesome experience.
Good staff.",Lane,"{'lat': 9.0781168, 'lng': 7.4520986}",Medical Center,Abuja,9 months ago,,POSITIVE,0.9998784065246582,Less than a year ago
Zankli Medical Centre,1,james blessing,"Very useless hospital, delayed results, refusal to give test results to patient, refused to prescribe drugs for patient rubbish",Lane,"{'lat': 9.0781168, 'lng': 7.4520986}",Medical Center,Abuja,10 months ago,,NEGATIVE,0.9995455145835876,Less than a year ago
Zankli Medical Centre,4,Jeremiah Edache,Friendly customer service,Lane,"{'lat': 9.0781168, 'lng': 7.4520986}",Medical Center,Abuja,11 months ago,,POSITIVE,0.999733030796051,Less than a year ago
Zankli Medical Centre,1,Abimbola Adeleye,"The negligence on the doctors/ nurses part is nothing to write home about.
The only thing that makes sense here is the provision of food and neatness.",Lane,"{'lat': 9.0781168, 'lng': 7.4520986}",Medical Center,Abuja,11 months ago,,NEGATIVE,0.9995057582855225,Less than a year ago
Zankli Medical Centre,1,Fatimah Shamah,"It used to be my go to hospital until I encountered Dr Aisha, a gynecologist there. Just as one of the reviewers stated, she is very rude and saucy. I immediately stopped going to the hospital because of that. Never have I encountered such rudeness from a hospital staff/doctor. Sad",Lane,"{'lat': 9.0781168, 'lng': 7.4520986}",Medical Center,Abuja,a year ago,,NEGATIVE,0.9885275363922119,1 year ago
Zankli Medical Centre,5,idris laguda,One of the best hospitals in abuja,Lane,"{'lat': 9.0781168, 'lng': 7.4520986}",Medical Center,Abuja,a year ago,,POSITIVE,0.9996789693832397,1 year ago
Zankli Medical Centre,2,K. S.,"Summary: poorer service each subsequent visit.
Hoping for a positive change.",Lane,"{'lat': 9.0781168, 'lng': 7.4520986}",Medical Center,Abuja,a year ago,,NEGATIVE,0.9988259673118591,1 year ago
Zankli Medical Centre,5,Moses Okoro Gbubemi,An efficient hospital delivering affordable quality health services.,Lane,"{'lat': 9.0781168, 'lng': 7.4520986}",Medical Center,Abuja,a year ago,,POSITIVE,0.9996775388717651,1 year ago
Zankli Medical Centre,4,Olumide Shonubi,"Ageing but stands shoulder high with the best medicare institutions in Abuja. The location, facility layout, staffing, dress codes, and professionalism are all on point. Learned the owner passed sometime ago, I believe this could be the missing factor.",Lane,"{'lat': 9.0781168, 'lng': 7.4520986}",Medical Center,Abuja,a year ago,,POSITIVE,0.9776950478553772,1 year ago
